time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:00:50.337606,20,"(1, 1, 1, 1)","(9.860530853271484, 14.401684761047363, 17.28568458557129, 26.606037139892578)","(-0.13298101723194122, -0.16222341358661652, 0.015915537253022194, -0.0442950464785099)","(0.09041175246238708, 0.06145698204636574, -0.2090112566947937, 0.17996060848236084)","(0.0, 0.0, 0.004577776417136192, 0.0)","(-7.123020172119141, -31.205175399780273, -43.73302459716797, -28.68434715270996)","(-9.323404312133789, -36.60390090942383, -33.13089370727539, -20.88381576538086)","(0.16891995072364807, 0.2154606729745865, 0.4847865104675293, 0.27481916546821594)","(0.0010681478306651115, 0.00198370311409235, 0.014038514345884323, 0.0035096285864710808)","(0.0, 1.5259254723787308e-05, 0.0003814813680946827, 3.0518509447574615e-05)","(30.799999237060547, 27.0, 17.0, 24.100000381469727)"
2023/08/08/18:00:50.378173,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.294930458068848, 9.851374626159668, 10.565507888793945, 11.970885276794434, 12.584307670593262, 13.431196212768555, 14.77248477935791, 16.919462203979492, 17.889949798583984, 19.217504501342773, 19.931638717651367, 20.86550521850586, 21.9962158203125, 22.788171768188477, 24.111148834228516, 25.32425880432129, 26.107059478759766, 28.281503677368164, 29.398479461669922)","(-0.5487983822822571, 0.32137879729270935, -0.3327881097793579, 0.6658638715744019, 0.3156261742115021, -0.2870549261569977, -0.17765957117080688, -0.8909823894500732, -0.9212794303894043, -0.7335528135299683, 0.3143797814846039, -0.675643265247345, -0.6396895051002502, -0.5840809941291809, -0.5381560325622559, -0.5045033097267151, -0.48427334427833557, 0.23748664557933807, -0.47295987606048584)","(0.18638435006141663, -0.40143585205078125, 0.38964301347732544, -0.08897360414266586, -0.40738019347190857, 0.43710198998451233, -1.0789966583251953, -0.07257868349552155, -0.09021999686956406, 0.033173348754644394, -0.40805134177207947, 0.07794778048992157, 0.10709430277347565, 0.1569502055644989, 0.19549264013767242, 0.22415977716445923, 0.24429389834403992, 1.2270302772521973, 0.2528269290924072)","(0.0, 0.0, 0.0, -0.013733329251408577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, -0.004577776417136192, 0.0, 0.009155552834272385, 0.004577776417136192, 0.004577776417136192, -0.009155552834272385, 0.0, 0.02288888208568096, 0.004577776417136192)","(-28.302865982055664, 18.41486930847168, 7.483138561248779, -29.892879486083984, -35.34043502807617, -30.478836059570312, -25.931577682495117, -5.020294666290283, -8.688619613647461, -10.837122917175293, -21.091341018676758, -9.082308769226074, -10.672323226928711, -10.046692848205566, -10.232855796813965, -16.360973358154297, -15.787224769592285, -15.054780960083008, -18.488113403320312)","(-35.50218200683594, 19.614246368408203, 8.484145164489746, -40.092166900634766, -33.93963623046875, -27.280494689941406, 0.6653035283088684, -24.42091178894043, -29.090242385864258, -22.638629913330078, -19.693593978881836, -18.68343162536621, -20.27344512939453, -17.847225189208984, -17.432172775268555, -22.360912322998047, -21.189001083374023, 14.941862106323242, -22.88888168334961)","(0.02075258642435074, 0.00839259009808302, 0.00045777764171361923, 0.12512588500976562, 0.22797326743602753, 0.02075258642435074, 0.037690360099077225, 0.011291848495602608, 0.027924437075853348, 0.027924437075853348, 0.06866664439439774, 0.00839259009808302, 0.02075258642435074, 0.05081331729888916, 0.027924437075853348, 0.05081331729888916, 0.06866664439439774, 0.011291848495602608, 0.12512588500976562)","(0.014191106893122196, 0.010071108117699623, 0.0032044434919953346, 0.028229622170329094, 0.03555406257510185, 0.014191106893122196, 0.017853328958153725, 0.011291848495602608, 0.0158696249127388, 0.0158696249127388, 0.022431105375289917, 0.010071108117699623, 0.014191106893122196, 0.019989624619483948, 0.0158696249127388, 0.019989624619483948, 0.022431105375289917, 0.011291848495602608, 0.028229622170329094)","(4.577776417136192e-05, 1.5259254723787308e-05, 0.0, 0.0001831110566854477, 0.00015259254723787308, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00010681478306651115, 7.629627361893654e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 9.155552834272385e-05, 6.103701889514923e-05, 7.629627361893654e-05, 9.155552834272385e-05, 1.5259254723787308e-05, 0.00013733329251408577)","(22.399999618530273, 25.0, 35.20000076293945, 16.5, 14.899999618530273, 22.0, 20.100000381469727, 24.0, 21.100000381469727, 21.799999237060547, 18.399999618530273, 26.0, 22.299999237060547, 19.399999618530273, 21.399999618530273, 19.200000762939453, 18.799999237060547, 24.600000381469727, 16.5)"
2023/08/08/18:00:50.417184,20,"(1, 1, 1, 1)","(9.851374626159668, 14.401684761047363, 17.99981689453125, 26.519058227539062)","(-0.1335562765598297, -0.1607852727174759, -0.20431330800056458, -0.04439092427492142)","(0.0898364931344986, 0.06279925256967545, 0.020421741530299187, 0.17986473441123962)","(0.0, 0.0, 0.009155552834272385, 0.0)","(-7.025361061096191, -31.446271896362305, -34.955902099609375, -28.922391891479492)","(-9.22574520111084, -36.64662551879883, -44.956817626953125, -21.12186050415039)","(0.16891995072364807, 0.23361918330192566, 0.5256813168525696, 0.27481916546821594)","(0.0012207403779029846, 0.0027466658502817154, 0.02075258642435074, 0.004272591322660446)","(0.0, 1.5259254723787308e-05, 0.0005798516795039177, 3.0518509447574615e-05)","(30.700000762939453, 26.200000762939453, 16.100000381469727, 24.100000381469727)"
2023/08/08/18:00:50.458151,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.851374626159668, 10.570085525512695, 13.389995574951172, 14.712973594665527, 16.379283905029297, 16.89199447631836, 17.638172149658203, 19.11679458618164, 19.927061080932617, 21.007415771484375, 22.284616470336914, 23.355815887451172, 24.358348846435547, 25.040437698364258, 27.059236526489258, 28.24488067626953, 29.7875919342041)","(-0.5501406192779541, 0.32137879729270935, -0.33441802859306335, -0.28734254837036133, -0.17785131931304932, -0.9058433175086975, -0.8945298194885254, -0.9031587243080139, -0.7326899170875549, 0.31428390741348267, -0.6661514639854431, 0.4905053377151489, -0.5609747171401978, -0.5235828161239624, -0.5275137424468994, -0.47228875756263733, 0.2193659543991089, -0.42617204785346985)","(0.18523383140563965, -0.40143585205078125, 0.3886842429637909, 0.4368143677711487, -1.0805306434631348, -0.08159109205007553, -0.0748797208070755, -0.08024881780147552, 0.03374860808253288, -0.4082430899143219, 0.08494678139686584, -0.23940418660640717, 0.1765090525150299, 0.2076689898967743, 0.20460093021392822, 0.2534021735191345, 1.176215648651123, 0.298368364572525)","(0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-28.366954803466797, 18.381298065185547, 8.371227264404297, -29.612110137939453, -26.88375473022461, -7.315286636352539, -3.5920286178588867, -8.10876750946045, -11.941892623901367, -20.303964614868164, -6.848353385925293, -24.286630630493164, -12.35389232635498, -11.597033500671387, -11.264381408691406, -10.78829288482666, -16.632587432861328, -9.183019638061523)","(-35.5662727355957, 19.58067512512207, 9.369182586669922, -26.41377067565918, -0.08239997923374176, -27.11569595336914, -23.191015243530273, -27.909177780151367, -23.74034881591797, -18.90621566772461, -16.44947624206543, -29.688405990600586, -19.354839324951172, -18.19818687438965, -18.063905715942383, -15.186010360717773, 11.362041473388672, -11.383403778076172)","(0.02075258642435074, 0.00839259009808302, 0.00045777764171361923, 0.015259254723787308, 0.05081331729888916, 0.011291848495602608, 0.011291848495602608, 0.02075258642435074, 0.027924437075853348, 0.037690360099077225, 0.0013733329251408577, 0.16891995072364807, 0.037690360099077225, 0.011291848495602608, 0.015259254723787308, 0.02075258642435074, 0.011291848495602608, 0.05081331729888916)","(0.01541184727102518, 0.010986663401126862, 0.0035096285864710808, 0.013733329251408577, 0.021668141707777977, 0.012207403779029846, 0.012207403779029846, 0.01541184727102518, 0.017242958769202232, 0.019379254430532455, 0.005493331700563431, 0.03433332219719887, 0.019379254430532455, 0.012207403779029846, 0.013733329251408577, 0.01541184727102518, 0.012207403779029846, 0.021668141707777977)","(4.577776417136192e-05, 1.5259254723787308e-05, 0.0, 3.0518509447574615e-05, 6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 7.629627361893654e-05, 6.103701889514923e-05, 0.0, 0.0001831110566854477, 6.103701889514923e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 7.629627361893654e-05)","(22.100000381469727, 25.200000762939453, 35.29999923706055, 23.200000762939453, 19.899999618530273, 24.200000762939453, 24.600000381469727, 22.799999237060547, 21.399999618530273, 20.100000381469727, 31.200000762939453, 16.0, 20.399999618530273, 25.0, 23.299999237060547, 22.399999618530273, 24.200000762939453, 19.5)"
2023/08/08/18:00:50.487773,20,"(1, 1, 1, 1, 1)","(9.855952262878418, 14.401684761047363, 15.56901741027832, 17.99981689453125, 26.578569412231445)","(-0.13326865434646606, -0.16289456188678741, 0.0005752603756263852, -0.20105348527431488, -0.044774431735277176)","(0.09012412279844284, 0.06088171899318695, -0.22492679953575134, 0.023489797487854958, 0.17928947508335114)","(0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0)","(-7.025361061096191, -31.672109603881836, -41.853084564208984, -34.797203063964844, -29.13296890258789)","(-9.22269344329834, -37.07083511352539, -29.453413009643555, -44.59669876098633, -21.33243751525879)","(0.16891995072364807, 0.23361918330192566, 0.4121524691581726, 0.4847865104675293, 0.29801324009895325)","(0.0012207403779029846, 0.0025940733030438423, 0.010681478306651115, 0.0158696249127388, 0.004730368964374065)","(0.0, 1.5259254723787308e-05, 0.0001831110566854477, 0.00039674062281847, 4.577776417136192e-05)","(30.799999237060547, 26.399999618530273, 19.5, 17.200000762939453, 23.899999618530273)"
2023/08/08/18:00:50.528442,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.308664321899414, 9.851374626159668, 10.556352615356445, 11.99835205078125, 12.575151443481445, 13.399151802062988, 14.813684463500977, 15.958128929138184, 16.956083297729492, 17.638172149658203, 18.636127471923828, 19.080171585083008, 19.945371627807617, 20.957059860229492, 21.703237533569336, 22.792749404907227, 23.941770553588867, 24.24390411376953, 25.72710418701172, 27.072969436645508, 28.23572540283203)","(-0.5502365231513977, 0.32128289341926575, -0.3328839838504791, 0.6683566570281982, 0.3144756555557251, -0.2892600893974304, -0.17928947508335114, -0.9414135813713074, -0.8907906413078308, -0.9365238547325134, -0.8316347002983093, -0.7376755475997925, 0.308627188205719, -0.6675896644592285, -0.7676849365234375, -0.6979825496673584, -0.5474560856819153, -0.5408406257629395, -0.515625, -0.4818764328956604, 0.23777428269386292)","(0.18513795733451843, -0.40153172612190247, 0.38964301347732544, -0.08696018904447556, -0.40795546770095825, 0.4343215525150299, -1.0835028886795044, -0.10201283544301987, -0.07248280197381973, -0.0989447832107544, -0.032981593161821365, 0.030584676191210747, -0.4139957129955292, 0.08417976647615433, 0.01025880966335535, 0.061361104249954224, 0.1874389946460724, 0.19309572875499725, 0.21514737606048584, 0.24563616514205933, 1.2279890775680542)","(0.0, 0.0, 0.0, 0.0, 0.013733329251408577, 0.0, 0.004577776417136192, -0.013733329251408577, 0.004577776417136192, 0.004577776417136192, 0.009155552834272385, 0.013733329251408577, 0.004577776417136192, 0.0, 0.013733329251408577, 0.0, 0.004577776417136192, -0.004577776417136192, 0.004577776417136192, 0.009155552834272385, 0.0)","(-28.135013580322266, 18.485061645507812, 7.315286636352539, -27.878658294677734, -35.14511489868164, -29.517501831054688, -25.31815528869629, -3.9674062728881836, -4.046754360198975, -11.304056167602539, -10.78524112701416, -12.146367073059082, -19.452497482299805, -7.6631975173950195, -14.374217987060547, -13.675344467163086, -10.754722595214844, -8.908352851867676, -14.374217987060547, -11.55125617980957, -17.221595764160156)","(-35.33433151245117, 19.684438705444336, 8.316293716430664, -38.077945709228516, -33.74431610107422, -26.71590232849121, 1.278725504875183, -24.768821716308594, -23.447370529174805, -31.904048919677734, -27.58568000793457, -23.947874069213867, -17.853328704833984, -17.264320373535156, -27.976318359375, -24.27442169189453, -17.954038619995117, -16.107669830322266, -20.572526931762695, -16.751609802246094, 12.77810001373291)","(0.027924437075853348, 0.00839259009808302, 0.00045777764171361923, 0.09277626872062683, 0.16891995072364807, 0.015259254723787308, 0.037690360099077225, 0.00839259009808302, 0.011291848495602608, 0.06866664439439774, 0.05081331729888916, 0.027924437075853348, 0.05081331729888916, 0.006256294436752796, 0.12512588500976562, 0.06866664439439774, 0.027924437075853348, 0.027924437075853348, 0.037690360099077225, 0.037690360099077225, 0.011291848495602608)","(0.019226660951972008, 0.012207403779029846, 0.003814813680946827, 0.030365917831659317, 0.03830073028802872, 0.015259254723787308, 0.02151555009186268, 0.012207403779029846, 0.013580736704170704, 0.027161473408341408, 0.024109622463583946, 0.019226660951972008, 0.024109622463583946, 0.010834070853888988, 0.03402813896536827, 0.027161473408341408, 0.019226660951972008, 0.019226660951972008, 0.02151555009186268, 0.02151555009186268, 0.013580736704170704)","(6.103701889514923e-05, 1.5259254723787308e-05, 0.0, 0.00015259254723787308, 0.00015259254723787308, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.0002136295661330223, 0.00013733329251408577, 7.629627361893654e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 0.0002136295661330223, 0.00012207403779029846, 6.103701889514923e-05, 6.103701889514923e-05, 6.103701889514923e-05, 6.103701889514923e-05, 1.5259254723787308e-05)","(21.5, 25.200000762939453, 35.20000076293945, 17.600000381469727, 15.100000381469727, 23.299999237060547, 20.0, 25.100000381469727, 24.100000381469727, 18.899999618530273, 19.700000762939453, 21.5, 19.399999618530273, 26.200000762939453, 16.600000381469727, 18.299999237060547, 21.399999618530273, 21.399999618530273, 20.600000381469727, 20.100000381469727, 24.700000762939453)"
2023/08/08/18:00:50.567913,20,"(1, 1, 1, 1)","(9.869686126708984, 14.401684761047363, 17.267372131347656, 26.583147048950195)","(-0.13374802470207214, -0.16126465797424316, 0.014285632409155369, -0.0442950464785099)","(0.08974061161279678, 0.06231987103819847, -0.21073703467845917, 0.17996060848236084)","(0.0, 0.0, -0.004577776417136192, 0.0)","(-6.894131183624268, -31.464582443237305, -43.910030364990234, -29.175695419311523)","(-9.094515800476074, -36.66493606567383, -33.10953140258789, -21.375164031982422)","(0.16891995072364807, 0.23361918330192566, 0.5256813168525696, 0.29801324009895325)","(0.0010681478306651115, 0.0024414807558059692, 0.01754814386367798, 0.004272591322660446)","(0.0, 1.5259254723787308e-05, 0.0005493331700563431, 4.577776417136192e-05)","(30.700000762939453, 26.5, 16.0, 23.700000762939453)"
2023/08/08/18:00:50.608629,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.851374626159668, 10.565507888793945, 12.620929718017578, 13.426618576049805, 14.722128868103027, 16.090883255004883, 16.800439834594727, 17.638172149658203, 18.077638626098633, 19.31821632385254, 20.023193359375, 21.062349319458008, 21.73986053466797, 22.85683822631836, 23.520614624023438, 24.939725875854492, 26.26728057861328, 27.462080001831055, 28.043458938598633, 29.398479461669922)","(-0.5509076714515686, 0.32137879729270935, -0.3328839838504791, 0.313708633184433, -0.2858085036277771, -0.17928947508335114, -0.9035422801971436, -0.8886813521385193, -0.9521517753601074, 0.3548397719860077, -0.7261703014373779, 0.30968183279037476, -0.6593442559242249, -0.5763149857521057, -0.5982707738876343, -0.5650015473365784, -0.5324993133544922, -0.5008600354194641, -0.46528974175453186, -0.4806300103664398, -0.43326690793037415)","(0.18446682393550873, -0.40143585205078125, 0.38964301347732544, -0.4088183641433716, 0.43844425678253174, -1.0835987329483032, -0.08053644746541977, -0.07114052772521973, -0.10910771042108536, -0.36768725514411926, 0.03911770507693291, -0.4128451645374298, 0.09031587839126587, 0.1627027988433838, 0.1439109593629837, 0.17305748164653778, 0.20038235187530518, 0.22818660736083984, 0.26020944118499756, 0.2467866837978363, 0.2915611267089844)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.013733329251408577, 0.004577776417136192, 0.0, -0.004577776417136192, 0.0, -0.004577776417136192, 0.013733329251408577, 0.0, 0.0, 0.0, -0.004577776417136192)","(-28.27845001220703, 18.369091033935547, 7.443464279174805, -35.39841842651367, -31.12277603149414, -26.151309967041016, -3.1739249229431152, -5.55742073059082, -10.187078475952148, -24.948881149291992, -15.009002685546875, -21.10660171508789, -5.981627941131592, -21.457563400268555, -8.77101993560791, -16.098514556884766, -14.716025352478027, -8.145390510559082, -8.44141960144043, -7.5777459144592285, -14.166691780090332)","(-35.47776794433594, 19.57151985168457, 8.44447135925293, -33.99761962890625, -27.924436569213867, 0.4455702304840088, -22.974334716796875, -24.555192947387695, -31.7880802154541, -24.948881149291992, -26.609088897705078, -19.705801010131836, -15.582751274108887, -28.85830307006836, -17.371135711669922, -23.29783058166504, -21.713918685913086, -13.943906784057617, -12.44239616394043, -12.77810001373291, -16.766868591308594)","(0.02075258642435074, 0.00839259009808302, 0.00045777764171361923, 0.16891995072364807, 0.02075258642435074, 0.05081331729888916, 0.006256294436752796, 0.015259254723787308, 0.06866664439439774, 0.09277626872062683, 0.05081331729888916, 0.05081331729888916, 0.0033570360392332077, 0.12512588500976562, 0.00839259009808302, 0.06866664439439774, 0.027924437075853348, 0.027924437075853348, 0.006256294436752796, 0.00839259009808302, 0.06866664439439774)","(0.01388592179864645, 0.00991851557046175, 0.0032044434919953346, 0.031128879636526108, 0.01388592179864645, 0.0196844395250082, 0.008850367739796638, 0.01235999632626772, 0.02212592028081417, 0.02471999265253544, 0.0196844395250082, 0.0196844395250082, 0.0070192571729421616, 0.0277718435972929, 0.00991851557046175, 0.02212592028081417, 0.015564439818263054, 0.015564439818263054, 0.008850367739796638, 0.00991851557046175, 0.02212592028081417)","(4.577776417136192e-05, 1.5259254723787308e-05, 0.0, 0.00015259254723787308, 3.0518509447574615e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 0.00022888882085680962, 0.00010681478306651115, 0.00010681478306651115, 6.103701889514923e-05, 1.5259254723787308e-05, 0.00016785180196166039, 3.0518509447574615e-05, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 9.155552834272385e-05)","(22.100000381469727, 25.100000381469727, 35.5, 15.600000381469727, 22.399999618530273, 19.799999237060547, 26.299999237060547, 23.600000381469727, 18.100000381469727, 17.600000381469727, 20.0, 19.799999237060547, 28.0, 16.100000381469727, 25.5, 18.799999237060547, 21.600000381469727, 21.799999237060547, 26.299999237060547, 25.799999237060547, 18.200000762939453)"
2023/08/08/18:00:50.637348,20,"(1, 1, 1, 1)","(9.851374626159668, 14.401684761047363, 17.99981689453125, 26.67928123474121)","(-0.13336452841758728, -0.16136053204536438, -0.2024916410446167, -0.04458267614245415)","(0.09002824127674103, 0.06222399324178696, 0.022051647305488586, 0.1797688603401184)","(0.0, 0.0, -0.004577776417136192, 0.0)","(-7.031464576721191, -30.961027145385742, -34.940643310546875, -29.496139526367188)","(-9.23184871673584, -36.161380767822266, -44.743186950683594, -21.695608139038086)","(0.16891995072364807, 0.23361918330192566, 0.5256813168525696, 0.29801324009895325)","(0.0013733329251408577, 0.0028992583975195885, 0.021210364997386932, 0.005188146606087685)","(0.0, 1.5259254723787308e-05, 0.0005798516795039177, 4.577776417136192e-05)","(30.700000762939453, 26.799999237060547, 16.100000381469727, 23.799999237060547)"
2023/08/08/18:00:50.678368,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.317819595336914, 9.851374626159668, 10.556352615356445, 11.970885276794434, 12.671284675598145, 13.403729438781738, 14.754173278808594, 15.541550636291504, 16.809595108032227, 17.638172149658203, 18.828393936157227, 19.620349884033203, 20.947904586791992, 22.284616470336914, 24.033327102661133, 25.10910415649414, 27.32932472229004, 28.652301788330078, 29.398479461669922)","(-0.5526334643363953, 0.32118701934814453, -0.3327881097793579, -0.0853302851319313, 0.3153385519981384, -0.2863837778568268, -0.17813895642757416, -0.9652868509292603, -0.8964473605155945, -0.8994195461273193, -0.8234851956367493, -0.705940306186676, -0.6652885675430298, -0.6118852496147156, -0.555989146232605, -0.5229116678237915, -0.4720011055469513, -0.45685258507728577, -0.43460920453071594)","(0.1830286681652069, -0.4016276001930237, 0.38964301347732544, 0.6712329387664795, -0.4076678454875946, 0.43786901235580444, -1.081010103225708, -0.11773661524057388, -0.07603023946285248, -0.07794778048992157, -0.027133112773299217, 0.05464973300695419, 0.08571378886699677, 0.13106347620487213, 0.1804399937391281, 0.20853187143802643, 0.25368982553482056, 0.26797544956207275, 0.2897394597530365)","(0.004577776417136192, 0.0, 0.0, -0.004577776417136192, -0.004577776417136192, -0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.009155552834272385, 0.0, 0.0, -0.009155552834272385, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0)","(-28.24488067626953, 18.46369743347168, 7.284768104553223, -38.737144470214844, -35.224464416503906, -30.472732543945312, -25.162511825561523, -9.350871086120605, -6.976531028747559, -13.727225303649902, -9.765923500061035, -10.184026718139648, -7.672353267669678, -10.147404670715332, -14.416943550109863, -9.99481201171875, -10.144352912902832, -6.549272060394287, -8.78017520904541)","(-35.245826721191406, 19.666128158569336, 8.285775184631348, -28.336435317993164, -33.823665618896484, -27.271339416503906, 1.6357921361923218, -31.351665496826172, -26.575517654418945, -33.52763366699219, -26.566362380981445, -21.384319305419922, -17.273475646972656, -19.14731216430664, -21.417890548706055, -16.592912673950195, -14.545121192932129, -10.34882640838623, -11.380352020263672)","(0.027924437075853348, 0.00839259009808302, 0.00045777764171361923, 0.09277626872062683, 0.22797326743602753, 0.02075258642435074, 0.037690360099077225, 0.09277626872062683, 0.015259254723787308, 0.12512588500976562, 0.037690360099077225, 0.02075258642435074, 0.0025940733030438423, 0.02075258642435074, 0.05081331729888916, 0.011291848495602608, 0.00839259009808302, 0.0033570360392332077, 0.02075258642435074)","(0.01754814386367798, 0.011139255948364735, 0.0035096285864710808, 0.027924437075853348, 0.0393688790500164, 0.0157170332968235, 0.0196844395250082, 0.027924437075853348, 0.014038514345884323, 0.031281471252441406, 0.0196844395250082, 0.0157170332968235, 0.0070192571729421616, 0.0157170332968235, 0.02212592028081417, 0.012512588873505592, 0.011139255948364735, 0.0079348124563694, 0.0157170332968235)","(6.103701889514923e-05, 1.5259254723787308e-05, 0.0, 9.155552834272385e-05, 0.00015259254723787308, 3.0518509447574615e-05, 4.577776417136192e-05, 0.00028992583975195885, 6.103701889514923e-05, 0.00030518509447574615, 0.00010681478306651115, 6.103701889514923e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 4.577776417136192e-05)","(21.5, 25.299999237060547, 35.0, 17.899999618530273, 14.800000190734863, 22.5, 20.299999237060547, 17.899999618530273, 23.0, 16.5, 20.799999237060547, 22.899999618530273, 29.899999618530273, 22.299999237060547, 19.799999237060547, 25.0, 25.200000762939453, 28.899999618530273, 22.299999237060547)"
2023/08/08/18:00:50.717659,20,"(1, 1, 1, 1, 1)","(9.865108489990234, 14.401684761047363, 15.89404010772705, 17.99981689453125, 26.606037139892578)","(-0.13365215063095093, -0.16327805817127228, -0.00153402762953192, -0.19741018116474152, -0.04410329461097717)","(0.08974061161279678, 0.06049821525812149, 0.22387215495109558, 0.027133112773299217, 0.18024824559688568)","(0.004577776417136192, 0.004577776417136192, 0.004577776417136192, -0.009155552834272385, 0.004577776417136192)","(-6.906338691711426, -31.29062843322754, -41.18167495727539, -35.17868423461914, -28.827783584594727)","(-9.106722831726074, -36.692405700683594, -28.583635330200195, -44.3769645690918, -21.027252197265625)","(0.16891995072364807, 0.2154606729745865, 0.4121524691581726, 0.5256813168525696, 0.27481916546821594)","(0.0012207403779029846, 0.002136295661330223, 0.01037629321217537, 0.01892147585749626, 0.003814813680946827)","(0.0, 1.5259254723787308e-05, 0.0001831110566854477, 0.0005798516795039177, 3.0518509447574615e-05)","(30.799999237060547, 27.100000381469727, 19.200000762939453, 16.899999618530273, 24.299999237060547)"
