time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:11:20.238834,20,"(1, 1, 1)","(10.016175270080566, 14.200262069702148, 26.67928123474121)","(0.05359508842229843, 0.15934711694717407, -0.0410352386534214)","(-0.17046882212162018, -0.0644291564822197, 0.18322041630744934)","(0.0, 0.0, 0.004577776417136192)","(-25.867488861083984, -8.694723129272461, -30.790124893188477)","(-19.669179916381836, -14.294869422912598, -22.589799880981445)","(0.09582812339067459, 0.1832636445760727, 0.4121524691581726)","(0.00030518509447574615, 0.0013733329251408577, 0.009613330475986004)","(0.0, 0.0, 0.000198370311409235)","(36.5, 29.799999237060547, 19.799999237060547)"
2023/08/08/18:11:20.279473,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.21506404876709, 10.121463775634766, 11.783196449279785, 12.0899076461792, 13.925596237182617, 14.204840660095215, 15.459151268005371, 16.731773376464844, 17.638172149658203, 18.90163803100586, 19.469284057617188, 20.952482223510742, 22.728660583496094, 24.024169921875, 25.79119300842285, 26.784570693969727, 27.82830238342285, 28.69350242614746, 29.956968307495117)","(-0.5483189821243286, -0.868547260761261, 0.05397859588265419, -0.053882718086242676, 0.029146524146199226, 0.5234869122505188, -0.3015322983264923, -0.22617319226264954, -0.8864762187004089, -0.7985572218894958, -0.7396889328956604, -0.7387301921844482, -0.6590566039085388, -0.5499488711357117, -0.5605912208557129, -0.4987507164478302, -0.49194347858428955, -0.45800310373306274, -0.4421834647655487, -0.42866483330726624)","(0.18676786124706268, -0.05647139251232147, 0.8649039268493652, 0.7137063145637512, 0.8345110416412354, -0.20997002720832825, 0.42156997323036194, -1.1964457035064697, -0.0697023794054985, -0.01035468652844429, 0.02905064821243286, 0.029721785336732864, 0.09060350805521011, 0.18523383140563965, 0.17679667472839355, 0.23020002245903015, 0.2370072603225708, 0.26740017533302307, 0.28235694766044617, 0.29606732726097107)","(0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01831110566854477, 0.0, 0.0, 0.0, 0.01831110566854477, 0.0, 0.0, 0.0, -0.004577776417136192, 0.004577776417136192, 0.0)","(-28.733177185058594, -24.628437042236328, -22.309030532836914, -39.6526985168457, -40.4126091003418, 9.781182289123535, 5.4170355796813965, -29.172643661499023, -3.854487657546997, -17.79229164123535, -18.24091339111328, -14.725180625915527, -10.516678810119629, 2.8229620456695557, -14.691610336303711, -13.446455001831055, -11.435285568237305, -15.533921241760254, -9.527878761291504, -10.977507591247559)","(-35.932491302490234, -42.22846221923828, -3.7110507488250732, -28.45240592956543, -24.011962890625, 3.781243324279785, 7.4159979820251465, -0.3723258078098297, -22.85226058959961, -32.795188903808594, -30.24079132080078, -26.725059509277344, -20.117801666259766, -4.373302459716797, -21.692556381225586, -19.248023986816406, -17.236854553222656, -19.53489875793457, -12.729269981384277, -13.57768440246582)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.12512588500976562, 0.015259254723787308, 0.06866664439439774, 0.027924437075853348, 0.02075258642435074, 0.12512588500976562, 0.05081331729888916, 0.02075258642435074, 0.004577776417136192, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225, 0.027924437075853348, 0.02075258642435074, 0.00839259009808302, 0.05081331729888916)","(0.016022218391299248, 0.020142216235399246, 0.016022218391299248, 0.02533036284148693, 0.028382213786244392, 0.012665181420743465, 0.022583696991205215, 0.016022218391299248, 0.014191106893122196, 0.028382213786244392, 0.020142216235399246, 0.014191106893122196, 0.008087405003607273, 0.017853328958153725, 0.020142216235399246, 0.017853328958153725, 0.016022218391299248, 0.014191106893122196, 0.010071108117699623, 0.020142216235399246)","(6.103701889514923e-05, 0.00015259254723787308, 4.577776417136192e-05, 9.155552834272385e-05, 0.00012207403779029846, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00022888882085680962, 0.00010681478306651115, 6.103701889514923e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 9.155552834272385e-05, 6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 7.629627361893654e-05)","(21.700000762939453, 19.200000762939453, 21.600000381469727, 17.5, 16.899999618530273, 23.899999618530273, 18.600000381469727, 21.5, 22.899999618530273, 16.399999618530273, 19.299999237060547, 22.700000762939453, 27.799999237060547, 20.299999237060547, 19.399999618530273, 20.100000381469727, 21.600000381469727, 22.700000762939453, 25.100000381469727, 19.399999618530273)"
2023/08/08/18:11:20.308470,20,"(1, 1, 1)","(10.016175270080566, 14.191106796264648, 26.71132469177246)","(0.0534033365547657, 0.15915536880493164, -0.03911770507693291)","(-0.17075644433498383, -0.06462091207504272, 0.18513795733451843)","(0.0, 0.0, 0.0)","(-26.01397705078125, -8.667256355285645, -30.88167953491211)","(-19.8126163482666, -14.267403602600098, -22.482986450195312)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00045777764171361923, 0.0015259254723787308, 0.009308145381510258)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.600000381469727, 20.5)"
2023/08/08/18:11:20.349544,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.21964168548584, 10.121463775634766, 11.723685264587402, 13.934751510620117, 14.204840660095215, 16.65852928161621, 18.01812744140625, 19.75310516357422, 20.595417022705078, 21.419416427612305, 22.779014587402344, 24.495681762695312, 25.200658798217773, 26.523635864257812, 27.494125366210938, 28.46003532409668, 29.78301429748535)","(-0.5491818785667419, -0.850618302822113, 0.05464973300695419, -0.06586731225252151, 0.5240621566772461, -0.30114880204200745, -0.8929958343505859, -0.772095263004303, -0.7185960412025452, -0.6629875302314758, -0.6477431654930115, -0.5640427470207214, -0.5362385511398315, -0.5200353860855103, -0.47947949171066284, -0.6035439968109131, -0.44170406460762024, -0.4272266924381256)","(0.18600085377693176, -0.046596087515354156, 0.8658627271652222, -0.8817782402038574, -0.20949064195156097, 0.422049343585968, -0.07392095774412155, 0.006903124041855335, 0.04525381326675415, 0.08753544837236404, 0.09999942779541016, 0.17344099283218384, 0.1972184181213379, 0.21131230890750885, 0.24784132838249207, 0.13892537355422974, 0.28283634781837463, 0.29731371998786926)","(0.0, 0.0, 0.0, -0.004577776417136192, 0.0, 0.0, 0.0, -0.004577776417136192, 0.004577776417136192, 0.0, 0.0, -0.01831110566854477, 0.0, 0.013733329251408577, 0.013733329251408577, -0.004577776417136192, 0.0, 0.0)","(-28.623310089111328, -25.11368179321289, -22.41889762878418, -41.11148452758789, 10.281685829162598, 5.520798206329346, -4.16577672958374, -18.338571548461914, -10.470900535583496, -10.592974662780762, -16.074098587036133, -3.1311991214752197, -8.117923736572266, -10.501419067382812, -11.697744369506836, -16.27857208251953, -9.091464042663574, -12.970366477966309)","(-35.822628021240234, -42.31391525268555, -3.8178656101226807, -22.312082290649414, 4.281746864318848, 7.522812366485596, -23.56639289855957, -32.135990142822266, -21.671194076538086, -20.1940975189209, -25.873592376708984, -10.33051586151123, -15.320291519165039, -16.90114974975586, -16.89809799194336, -24.87868881225586, -12.292855262756348, -15.372173309326172)","(0.02075258642435074, 0.05081331729888916, 0.027924437075853348, 0.12512588500976562, 0.015259254723787308, 0.06866664439439774, 0.015259254723787308, 0.12512588500976562, 0.015259254723787308, 0.004577776417136192, 0.02075258642435074, 0.027924437075853348, 0.02075258642435074, 0.011291848495602608, 0.027924437075853348, 0.09277626872062683, 0.011291848495602608, 0.06866664439439774)","(0.016022218391299248, 0.022431105375289917, 0.017853328958153725, 0.0317392498254776, 0.014191106893122196, 0.025177771225571632, 0.014191106893122196, 0.0317392498254776, 0.014191106893122196, 0.009002960287034512, 0.016022218391299248, 0.017853328958153725, 0.016022218391299248, 0.012665181420743465, 0.017853328958153725, 0.028382213786244392, 0.012665181420743465, 0.025177771225571632)","(4.577776417136192e-05, 0.00015259254723787308, 4.577776417136192e-05, 0.00012207403779029846, 3.0518509447574615e-05, 7.629627361893654e-05, 6.103701889514923e-05, 0.00022888882085680962, 4.577776417136192e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 0.00013733329251408577, 3.0518509447574615e-05, 9.155552834272385e-05)","(22.299999237060547, 19.600000381469727, 21.600000381469727, 16.200000762939453, 23.700000762939453, 18.700000762939453, 23.5, 16.899999618530273, 23.200000762939453, 27.5, 22.600000381469727, 21.600000381469727, 22.799999237060547, 24.0, 21.100000381469727, 17.299999237060547, 24.700000762939453, 18.5)"
2023/08/08/18:11:20.388592,20,"(1, 1, 1)","(10.00701904296875, 14.200262069702148, 26.596881866455078)","(0.05330745875835419, 0.15915536880493164, -0.039884716272354126)","(-0.17075644433498383, -0.06462091207504272, 0.18446682393550873)","(0.0, 0.0, 0.009155552834272385)","(-26.041444778442383, -8.706931114196777, -30.70467185974121)","(-19.8431339263916, -14.307077407836914, -22.504348754882812)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0013733329251408577, 0.00839259009808302)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.700000762939453, 20.299999237060547)"
2023/08/08/18:11:20.429773,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.317819595336914, 9.21048641204834, 10.116886138916016, 11.746574401855469, 13.934751510620117, 14.204840660095215, 15.468306541442871, 16.782129287719727, 18.283639907836914, 19.7851505279541, 20.796838760375977, 22.788171768188477, 24.00128173828125, 25.942258834838867, 26.834924697875977, 28.139591217041016, 28.615680694580078, 29.398479461669922)","(-0.5461138486862183, -0.8477420210838318, 0.05445798113942146, -0.05618375912308693, 0.5238704085350037, -0.300957053899765, -0.2273237109184265, -0.885805070400238, -0.7972149848937988, -0.7260744571685791, -0.6681649088859558, -0.5571396350860596, -0.5588654279708862, -0.5575231313705444, -0.4751650393009186, -0.46989181637763977, -0.4377731382846832, -0.4238710105419159)","(0.18868540227413177, -0.04506206139922142, 0.8656709790229797, -0.8681637644767761, -0.2095865160226822, 0.42224109172821045, -1.199609637260437, -0.06931887567043304, -0.009395918808877468, 0.03911770507693291, 0.08379625529050827, 0.17948122322559357, 0.17785131931304932, 0.1790018528699875, 0.2513887882232666, 0.25560733675956726, 0.2872466742992401, 0.29990240931510925)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.0, 0.0, 0.0, 0.02288888208568096, 0.02288888208568096, -0.004577776417136192, 0.0, 0.0, 0.0)","(-28.87661361694336, -24.768821716308594, -22.351757049560547, -40.711692810058594, 10.278634071350098, 5.548264980316162, -29.886775970458984, -4.568620681762695, -10.483107566833496, -15.076143264770508, -11.828974723815918, -1.7090365886688232, -16.782129287719727, -13.599047660827637, -12.634662628173828, -11.447492599487305, -8.420056343078613, -11.673330307006836)","(-36.075931549072266, -41.96905517578125, -3.7507247924804688, -23.11166763305664, 4.278695106506348, 7.547227382659912, -0.8880886435508728, -23.76781463623047, -25.28458595275879, -26.67622947692871, -21.427045822143555, -8.709982872009277, -23.7830753326416, -20.599994659423828, -17.435224533081055, -15.64684009552002, -11.420025825500488, -13.873714447021484)","(0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.09277626872062683, 0.015259254723787308, 0.06866664439439774, 0.037690360099077225, 0.02075258642435074, 0.06866664439439774, 0.027924437075853348, 0.00839259009808302, 0.037690360099077225, 0.06866664439439774, 0.05081331729888916, 0.027924437075853348, 0.006256294436752796, 0.011291848495602608, 0.05081331729888916)","(0.019531846046447754, 0.021820735186338425, 0.019531846046447754, 0.03082369454205036, 0.015564439818263054, 0.0276192519813776, 0.021820735186338425, 0.01739555038511753, 0.0276192519813776, 0.019531846046447754, 0.01235999632626772, 0.021820735186338425, 0.0276192519813776, 0.02456740103662014, 0.019531846046447754, 0.010986663401126862, 0.01388592179864645, 0.02456740103662014)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00015259254723787308, 7.629627361893654e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 0.00010681478306651115, 7.629627361893654e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 7.629627361893654e-05)","(22.0, 20.899999618530273, 21.799999237060547, 17.0, 23.799999237060547, 18.600000381469727, 20.799999237060547, 22.299999237060547, 18.899999618530273, 21.0, 25.700000762939453, 20.600000381469727, 18.5, 19.200000762939453, 21.100000381469727, 26.100000381469727, 24.200000762939453, 19.700000762939453)"
2023/08/08/18:11:20.459156,20,"(1, 1, 1)","(10.020752906799316, 14.200262069702148, 26.738792419433594)","(0.0534033365547657, 0.15915536880493164, -0.03930945694446564)","(-0.17075644433498383, -0.06452503800392151, 0.18504208326339722)","(0.0, 0.0, 0.0)","(-26.038393020629883, -8.691671371459961, -30.774864196777344)","(-19.8400821685791, -14.291817665100098, -22.376171112060547)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0013733329251408577, 0.007782219909131527)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.700000762939453, 20.600000381469727)"
2023/08/08/18:11:20.499594,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.20590877532959, 10.121463775634766, 11.737419128417969, 13.934751510620117, 14.204840660095215, 15.417950630187988, 16.814172744750977, 18.471328735351562, 19.31821632385254, 20.581682205200195, 20.86092758178711, 22.70119285583496, 23.53892707824707, 24.806970596313477, 25.621814727783203, 26.88528060913086, 28.16705894470215, 28.981903076171875)","(-0.5486066341400146, -0.8660544753074646, 0.05378684401512146, -0.06433328241109848, 0.5241580605506897, -0.30114880204200745, -0.22770722210407257, -0.8889690041542053, -0.8052685856819153, -0.7687395811080933, -0.6779443025588989, -0.6725752353668213, -0.5607829689979553, -0.7321146726608276, -0.533841609954834, -0.48935481905937195, -0.4876290261745453, -0.4460185170173645, -0.4198441803455353)","(0.18657611310482025, -0.05484148859977722, 0.864616334438324, -0.8793812990188599, -0.20939476788043976, 0.422049343585968, -1.2003766298294067, -0.07133228331804276, -0.014477385208010674, 0.009587672539055347, 0.0762219950556755, 0.08044057339429855, 0.17660492658615112, 0.03422798961400986, 0.1992318332195282, 0.23940418660640717, 0.24103409051895142, 0.2779466211795807, 0.30297043919563293)","(0.004577776417136192, -0.004577776417136192, 0.0, -0.009155552834272385, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.01831110566854477, 0.0, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0)","(-28.84914779663086, -24.2103328704834, -22.394481658935547, -39.301734924316406, 10.278634071350098, 5.587939262390137, -29.618213653564453, -3.088473081588745, -7.895138263702393, -14.362010955810547, -9.57365608215332, -8.578753471374512, -1.6235847473144531, -16.830957412719727, -8.069093704223633, -16.727195739746094, -10.998870849609375, -15.12192153930664, -15.475935935974121)","(-36.0484619140625, -41.81035614013672, -3.7934508323669434, -21.10049819946289, 4.278695106506348, 7.589953422546387, -0.6195257306098938, -22.489089965820312, -23.29477882385254, -27.961057662963867, -19.174779891967773, -17.97845458984375, -8.624530792236328, -28.632465362548828, -15.070039749145508, -22.528762817382812, -16.595966339111328, -18.524734497070312, -17.477951049804688)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.015259254723787308, 0.06866664439439774, 0.027924437075853348, 0.02075258642435074, 0.05081331729888916, 0.05081331729888916, 0.004577776417136192, 0.004577776417136192, 0.037690360099077225, 0.16891995072364807, 0.02075258642435074, 0.12512588500976562, 0.037690360099077225, 0.027924437075853348, 0.037690360099077225)","(0.0157170332968235, 0.0198370311409235, 0.0157170332968235, 0.02227851189672947, 0.012512588873505592, 0.02227851189672947, 0.0157170332968235, 0.014038514345884323, 0.0198370311409235, 0.0198370311409235, 0.0079348124563694, 0.0079348124563694, 0.017700735479593277, 0.031434066593647, 0.014038514345884323, 0.027924437075853348, 0.017700735479593277, 0.0157170332968235, 0.017700735479593277)","(6.103701889514923e-05, 0.00015259254723787308, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00012207403779029846, 0.00012207403779029846, 1.5259254723787308e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 0.00025940733030438423, 4.577776417136192e-05, 0.00015259254723787308, 6.103701889514923e-05, 6.103701889514923e-05, 6.103701889514923e-05)","(21.899999618530273, 19.700000762939453, 21.600000381469727, 18.0, 23.799999237060547, 18.600000381469727, 21.200000762939453, 22.899999618530273, 19.600000381469727, 19.299999237060547, 27.0, 27.600000381469727, 20.799999237060547, 15.399999618530273, 22.5, 16.5, 20.200000762939453, 21.5, 20.299999237060547)"
2023/08/08/18:11:20.538610,20,"(1, 1, 1)","(9.9932861328125, 14.191106796264648, 26.519058227539062)","(0.05321158096194267, 0.15915536880493164, -0.039884716272354126)","(-0.17085231840610504, -0.06462091207504272, 0.18446682393550873)","(0.0, 0.0, 0.004577776417136192)","(-26.41071891784668, -8.694723129272461, -30.518508911132812)","(-20.2093563079834, -14.294869422912598, -22.318185806274414)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00045777764171361923, 0.0015259254723787308, 0.00946073792874813)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.700000762939453, 20.299999237060547)"
2023/08/08/18:11:20.580545,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.326974868774414, 9.334086418151855, 10.121463775634766, 11.719107627868652, 13.930173873901367, 14.204840660095215, 15.541550636291504, 16.772972106933594, 17.638172149658203, 18.1600399017334, 18.90163803100586, 20.719017028808594, 22.522659301757812, 23.520614624023438, 24.578081130981445, 25.621814727783203, 26.779991149902344, 27.681814193725586, 28.26319122314453, 28.69808006286621, 29.398479461669922)","(-0.5483189821243286, 0.6941474676132202, 0.05474561080336571, -0.05743015930056572, 0.5241580605506897, -0.30114880204200745, -0.23154228925704956, -0.8866679668426514, -0.8890648484230042, -0.7991325259208679, -0.8318264484405518, -0.6708494424819946, -0.5696995258331299, -0.5456344485282898, -0.5084342956542969, -0.5017229318618774, -0.48408159613609314, -0.4624134600162506, -1.067012071609497, -0.4147627055644989, -0.42291224002838135)","(0.18676786124706268, -0.06951062381267548, 0.8660544753074646, -0.8700813055038452, -0.20939476788043976, 0.42214521765708923, 0.49836722016334534, -0.06989413499832153, -0.07142815738916397, -0.010738193057477474, -0.033173348754644394, 0.08159109205007553, 0.1692224144935608, 0.18916477262973785, 0.22089996933937073, 0.22694021463394165, 0.24448564648628235, 0.26327750086784363, -0.5515788197517395, 0.3079560399055481, 0.3007652759552002)","(0.0, -0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.004577776417136192, -0.013733329251408577, -0.004577776417136192, -0.009155552834272385, 0.013733329251408577, 0.0, 0.0, -0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0)","(-28.812524795532227, -30.842004776000977, -22.360912322998047, -40.4004020690918, 10.129093170166016, 5.551316738128662, -31.080049514770508, -4.477065563201904, -14.593951225280762, -13.345744132995605, -13.501388549804688, -9.979552268981934, -9.637744903564453, -20.480972290039062, -9.872737884521484, -14.600054740905762, -12.283699989318848, -12.326425552368164, 5.780205726623535, -13.638721466064453, -16.830957412719727)","(-36.0118408203125, -41.44108581542969, -3.762932300567627, -22.800378799438477, 4.129154205322266, 7.550279140472412, -25.479904174804688, -23.477890014648438, -33.99456787109375, -28.345592498779297, -30.301828384399414, -19.58067512512207, -16.840112686157227, -27.680288314819336, -16.074098587036133, -20.599994659423828, -17.685476303100586, -16.324350357055664, -13.019196510314941, -15.240943908691406, -18.829919815063477)","(0.02075258642435074, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.015259254723787308, 0.06866664439439774, 0.037690360099077225, 0.02075258642435074, 0.09277626872062683, 0.06866664439439774, 0.05081331729888916, 0.004577776417136192, 0.05081331729888916, 0.12512588500976562, 0.027924437075853348, 0.05081331729888916, 0.06866664439439774, 0.00839259009808302, 0.037690360099077225, 0.037690360099077225, 0.05081331729888916)","(0.01541184727102518, 0.024414807558059692, 0.017242958769202232, 0.024414807558059692, 0.013733329251408577, 0.024414807558059692, 0.019379254430532455, 0.01541184727102518, 0.027314066886901855, 0.024414807558059692, 0.021668141707777977, 0.008697775192558765, 0.021668141707777977, 0.030671102926135063, 0.017242958769202232, 0.021668141707777977, 0.024414807558059692, 0.010986663401126862, 0.019379254430532455, 0.019379254430532455, 0.021668141707777977)","(4.577776417136192e-05, 0.00012207403779029846, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00022888882085680962, 0.00015259254723787308, 0.00013733329251408577, 1.5259254723787308e-05, 9.155552834272385e-05, 0.00015259254723787308, 4.577776417136192e-05, 7.629627361893654e-05, 9.155552834272385e-05, 1.5259254723787308e-05, 0.0002136295661330223, 6.103701889514923e-05, 7.629627361893654e-05)","(22.0, 18.799999237060547, 21.600000381469727, 18.100000381469727, 23.899999618530273, 18.600000381469727, 20.200000762939453, 22.299999237060547, 17.200000762939453, 18.399999618530273, 19.700000762939453, 27.799999237060547, 19.700000762939453, 16.399999618530273, 22.0, 19.600000381469727, 18.600000381469727, 25.799999237060547, 20.100000381469727, 20.200000762939453, 19.299999237060547)"
2023/08/08/18:11:20.608538,20,"(1, 1, 1)","(10.00701904296875, 14.186529159545898, 26.578569412231445)","(0.05321158096194267, 0.15925124287605286, -0.04017234966158867)","(-0.17085231840610504, -0.0644291564822197, 0.1841791868209839)","(0.0, 0.0, 0.0)","(-25.931577682495117, -8.679464340209961, -30.552080154418945)","(-19.73326873779297, -14.279610633850098, -22.351757049560547)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0013733329251408577, 0.008697775192558765)","(0.0, 0.0, 0.00013733329251408577)","(36.29999923706055, 29.700000762939453, 20.200000762939453)"
2023/08/08/18:11:20.649744,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.274575233459473, 10.116886138916016, 11.709952354431152, 12.0990629196167, 13.943906784057617, 14.204840660095215, 15.541550636291504, 16.84621810913086, 17.638172149658203, 18.095951080322266, 19.496749877929688, 21.016571044921875, 22.774436950683594, 24.24390411376953, 24.90310287475586, 26.45954704284668, 26.69759178161621, 27.214879989624023, 27.901546478271484, 28.981903076171875)","(-0.5464014410972595, 0.6878196001052856, 0.054074473679065704, -0.863657534122467, 0.03528263419866562, 0.5235828161239624, -0.3008611500263214, -0.23748664557933807, -0.8887772560119629, -0.8851339221000671, -0.7936675548553467, -0.7298136353492737, -0.6591525077819824, -0.562508761882782, -0.5148580074310303, -0.5891624689102173, -0.4791918694972992, -0.4804382622241974, -0.5591530799865723, -0.46730315685272217, -0.41840603947639465)","(0.18849363923072815, -0.0735374465584755, 0.8650956749916077, -0.05330745875835419, 0.8440027832984924, -0.20987415313720703, 0.42233696579933167, 0.49251872301101685, -0.07123640924692154, -0.06883949041366577, -0.006903124041855335, 0.036241400986909866, 0.0905076265335083, 0.17478327453136444, 0.21581850945949554, 0.15282750129699707, 0.2480330914258957, 0.2468825727701187, 0.17756369709968567, 0.25829190015792847, 0.3040250837802887)","(0.0, 0.0, 0.0, -0.004577776417136192, 0.01831110566854477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, -0.009155552834272385, 0.004577776417136192, 0.10071108490228653, 0.01831110566854477, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, -0.004577776417136192)","(-29.12686538696289, -30.85726547241211, -22.379222869873047, -23.389385223388672, -41.79204559326172, 10.232855796813965, 5.5726799964904785, -31.907102584838867, -4.034546852111816, -11.365093231201172, -13.934751510620117, -10.904263496398926, -7.147434711456299, -4.43433952331543, -14.069032669067383, -19.598987579345703, -9.631641387939453, -6.302072048187256, -19.483016967773438, -10.562456130981445, -14.645833015441895)","(-36.3261833190918, -41.45634460449219, -3.781243324279785, -40.989410400390625, -24.991607666015625, 4.232917308807373, 7.5716423988342285, -26.306955337524414, -23.032320022583008, -30.567338943481445, -28.736228942871094, -22.504348754882812, -16.748558044433594, -11.435285568237305, -20.27039337158203, -27.7993106842041, -14.828944206237793, -11.502426147460938, -26.480911254882812, -14.560380935668945, -16.647846221923828)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.16891995072364807, 0.015259254723787308, 0.06866664439439774, 0.06866664439439774, 0.02075258642435074, 0.037690360099077225, 0.06866664439439774, 0.027924437075853348, 0.001831110566854477, 0.06866664439439774, 0.027924437075853348, 0.12512588500976562, 0.02075258642435074, 0.015259254723787308, 0.12512588500976562, 0.006256294436752796, 0.05081331729888916)","(0.01907406933605671, 0.024109622463583946, 0.01907406933605671, 0.030365917831659317, 0.03814813867211342, 0.015259254723787308, 0.02700888179242611, 0.02700888179242611, 0.017090365290641785, 0.02151555009186268, 0.02700888179242611, 0.01907406933605671, 0.0068666646257042885, 0.02700888179242611, 0.01907406933605671, 0.03402813896536827, 0.017090365290641785, 0.015259254723787308, 0.03402813896536827, 0.010834070853888988, 0.024109622463583946)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 0.0002136295661330223, 0.00013733329251408577, 3.0518509447574615e-05, 7.629627361893654e-05, 7.629627361893654e-05, 7.629627361893654e-05, 0.00012207403779029846, 0.00015259254723787308, 7.629627361893654e-05, 1.5259254723787308e-05, 0.00010681478306651115, 4.577776417136192e-05, 0.00016785180196166039, 4.577776417136192e-05, 3.0518509447574615e-05, 0.00015259254723787308, 1.5259254723787308e-05, 7.629627361893654e-05)","(21.5, 19.0, 21.5, 17.0, 15.899999618530273, 23.799999237060547, 18.5, 18.399999618530273, 22.799999237060547, 20.799999237060547, 18.200000762939453, 21.600000381469727, 30.299999237060547, 18.399999618530273, 21.600000381469727, 16.700000762939453, 22.799999237060547, 23.299999237060547, 16.600000381469727, 26.399999618530273, 19.899999618530273)"
2023/08/08/18:11:20.688800,20,"(1, 1, 1)","(10.020752906799316, 14.195684432983398, 26.70216941833496)","(0.053499214351177216, 0.15915536880493164, -0.03978884220123291)","(-0.1706605702638626, -0.06452503800392151, 0.18456269800662994)","(0.0, 0.0, 0.0)","(-25.98956298828125, -8.682516098022461, -31.412702560424805)","(-19.7912540435791, -14.282662391662598, -23.215429306030273)","(0.10391552746295929, 0.1832636445760727, 0.3801080286502838)","(0.00030518509447574615, 0.0013733329251408577, 0.0079348124563694)","(0.0, 0.0, 0.00013733329251408577)","(36.5, 29.799999237060547, 20.100000381469727)"
