time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:22:24.291805,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.21048641204834, 10.121463775634766, 11.751152038574219, 13.399151802062988, 14.722128868103027, 16.635639190673828, 18.485061645507812, 19.31821632385254, 20.046083450317383, 20.906705856323242, 22.26172637939453, 22.577592849731445, 23.346660614013672, 25.054170608520508, 26.69301414489746, 28.318124771118164, 28.981903076171875, 29.77843475341797)","(-0.5470725893974304, -0.05397859588265419, 0.05445798113942146, -0.06529205292463303, -0.2727692723274231, -1.0757368803024292, -0.8991319537162781, -0.749947726726532, -0.8414141535758972, -0.6755474209785461, -0.6897371411323547, -0.5852315425872803, -0.5895459651947021, -0.5929975509643555, 0.23355570435523987, -0.4903135597705841, -0.4655773639678955, -0.4172555208206177, -0.43336281180381775)","(0.18782250583171844, -0.8647121787071228, 0.8656709790229797, -0.8809153437614441, 0.4512917399406433, -0.17612554132938385, -0.07775602489709854, 0.022051647305488586, -0.0403641015291214, 0.078139528632164, 0.0683601051568985, 0.15599143505096436, 0.152443990111351, 0.14880067110061646, 1.2158128023147583, 0.23854129016399384, 0.2599217891693115, 0.30507972836494446, 0.29146525263786316)","(0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.009155552834272385, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192)","(-29.178747177124023, -42.44209289550781, -21.927549362182617, -38.962982177734375, -34.702598571777344, -0.20752586424350739, -4.110843181610107, -16.153446197509766, -13.931699752807617, -10.458693504333496, -9.714041709899902, -10.315256118774414, -8.920559883117676, -9.079257011413574, 23.902095794677734, -7.358012676239014, -5.908383369445801, -17.450483322143555, -10.321359634399414)","(-36.3780632019043, -24.842065811157227, -3.3265175819396973, -20.1635799407959, -30.503250122070312, -26.609088897705078, -23.911252975463867, -28.354747772216797, -30.933561325073242, -20.059816360473633, -19.916379928588867, -18.317209243774414, -17.12088394165039, -17.477951049804688, 53.300575256347656, -13.159581184387207, -9.9063081741333, -19.049654006958008, -12.918484687805176)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.037690360099077225, 0.05081331729888916, 0.015259254723787308, 0.027924437075853348, 0.06866664439439774, 0.00839259009808302, 0.011291848495602608, 0.004577776417136192, 0.006256294436752796, 0.011291848495602608, 0.027924437075853348, 0.037690360099077225, 0.00839259009808302, 0.09277626872062683, 0.05081331729888916)","(0.019226660951972008, 0.024262215942144394, 0.019226660951972008, 0.027161473408341408, 0.021668141707777977, 0.024262215942144394, 0.015259254723787308, 0.019226660951972008, 0.027161473408341408, 0.012207403779029846, 0.013580736704170704, 0.009613330475986004, 0.010834070853888988, 0.013580736704170704, 0.019226660951972008, 0.021668141707777977, 0.012207403779029846, 0.030518509447574615, 0.024262215942144394)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 0.00027466658502817154, 6.103701889514923e-05, 7.629627361893654e-05, 0.00016785180196166039, 3.0518509447574615e-05, 3.0518509447574615e-05, 1.5259254723787308e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 0.00010681478306651115, 7.629627361893654e-05)","(21.600000381469727, 19.799999237060547, 21.799999237060547, 18.100000381469727, 20.299999237060547, 19.899999618530273, 23.700000762939453, 21.200000762939453, 18.799999237060547, 25.799999237060547, 24.5, 27.799999237060547, 27.0, 24.200000762939453, 22.0, 20.200000762939453, 25.399999618530273, 17.899999618530273, 19.299999237060547)"
2023/08/08/18:22:24.321285,20,"(1, 1, 1, 1, 1)","(10.016175270080566, 13.499862670898438, 14.369640350341797, 25.14572525024414, 25.379192352294922)","(0.05311570689082146, -0.17852246761322021, -0.04966414347290993, 0.0064237406477332115, -0.1511017233133316)","(-0.17094820737838745, 0.04573319852352142, 0.17411212623119354, -0.21907831728458405, 0.0722910538315773)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0)","(-25.57145881652832, -28.141117095947266, -40.4065055847168, -0.28077030181884766, 14.371166229248047)","(-19.370098114013672, -35.34043502807617, -33.204139709472656, 11.514633178710938, 10.171818733215332)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.3231910169124603, 0.3231910169124603)","(0.00030518509447574615, 0.0028992583975195885, 0.006408886983990669, 0.005340739153325558, 0.005340739153325558)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 6.103701889514923e-05, 6.103701889514923e-05)","(36.5, 25.700000762939453, 21.399999618530273, 22.600000381469727, 22.899999618530273)"
2023/08/08/18:22:24.362286,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.237953186035156, 10.121463775634766, 11.339152336120605, 11.751152038574219, 13.357951164245605, 14.722128868103027, 16.594440460205078, 18.45759391784668, 20.046083450317383, 21.076082229614258, 22.26172637939453, 22.815637588500977, 25.063325881958008, 26.87154769897461, 28.382213592529297, 29.938657760620117)","(-0.5455385446548462, 0.6929969787597656, 0.054074473679065704, 0.07478384673595428, -0.061361104249954224, -0.27248165011405945, -0.17746782302856445, -0.890407145023346, -0.7478384375572205, -0.6770814061164856, -0.6852309703826904, -0.5737262964248657, -0.5962573289871216, 0.23384332656860352, -0.49309399724006653, -0.436239093542099, -0.42233696579933167)","(0.18916477262973785, -0.07037351280450821, 0.8649998307228088, -0.6795742511749268, -0.8762173652648926, 0.45157936215400696, -1.0796678066253662, -0.07219517230987549, 0.02435268834233284, 0.07689313590526581, 0.0709487795829773, 0.16548322141170502, 0.1458285003900528, 1.216579794883728, 0.23595261573791504, 0.28878068923950195, 0.3013405501842499)","(0.0, 0.004577776417136192, 0.0, -0.009155552834272385, 0.0, -0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0)","(-28.67214012145996, -31.501205444335938, -21.78105926513672, -42.24372100830078, -39.56114196777344, -34.24176788330078, -26.340524673461914, -4.43739128112793, -16.339609146118164, -9.20743465423584, -13.391522407531738, -12.472914695739746, -8.200323104858398, 23.914304733276367, -8.923612594604492, -10.464797019958496, -9.143345832824707)","(-35.871456146240234, -41.901912689208984, -3.1830804347991943, -32.64259719848633, -21.359905242919922, -30.042421340942383, 0.25635549426078796, -23.8380069732666, -28.537858963012695, -18.805505752563477, -23.191015243530273, -19.870601654052734, -16.599018096923828, 53.31583786010742, -14.725180625915527, -13.266396522521973, -11.142308235168457)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.22797326743602753, 0.06866664439439774, 0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.027924437075853348, 0.006256294436752796, 0.02075258642435074, 0.027924437075853348, 0.006256294436752796, 0.027924437075853348, 0.037690360099077225, 0.037690360099077225, 0.037690360099077225)","(0.0158696249127388, 0.019989624619483948, 0.0158696249127388, 0.035401470959186554, 0.022431105375289917, 0.0158696249127388, 0.019989624619483948, 0.0158696249127388, 0.0158696249127388, 0.009002960287034512, 0.014191106893122196, 0.0158696249127388, 0.009002960287034512, 0.0158696249127388, 0.017853328958153725, 0.017853328958153725, 0.017853328958153725)","(6.103701889514923e-05, 0.00010681478306651115, 4.577776417136192e-05, 0.00013733329251408577, 7.629627361893654e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00010681478306651115, 7.629627361893654e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 6.103701889514923e-05)","(21.100000381469727, 19.299999237060547, 21.700000762939453, 14.899999618530273, 18.100000381469727, 21.299999237060547, 19.899999618530273, 22.0, 21.700000762939453, 26.5, 22.100000381469727, 22.0, 26.5, 21.799999237060547, 20.100000381469727, 20.100000381469727, 20.200000762939453)"
2023/08/08/18:22:24.401244,20,"(1, 1, 1, 1, 1)","(10.020752906799316, 13.499862670898438, 14.273507118225098, 25.370037078857422, 25.13199234008789)","(0.05321158096194267, -0.1783307045698166, -0.051198169589042664, -0.1511017233133316, 0.0064237406477332115)","(-0.17094820737838745, 0.04592495039105415, 0.17276985943317413, 0.07219517230987549, -0.21907831728458405)","(0.0, 0.0, -0.004577776417136192, 0.0, 0.0)","(-25.58976936340332, -28.23572540283203, -40.760520935058594, 14.325387954711914, -0.12512588500976562)","(-19.388408660888672, -35.43503952026367, -33.75957489013672, 10.126041412353516, 11.67027759552002)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.29801324009895325, 0.3231910169124603)","(0.00045777764171361923, 0.0035096285864710808, 0.00946073792874813, 0.005188146606087685, 0.006256294436752796)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 4.577776417136192e-05, 6.103701889514923e-05)","(36.5, 25.700000762939453, 20.700000762939453, 23.100000381469727, 22.600000381469727)"
2023/08/08/18:22:24.441879,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.178442001342773, 10.121463775634766, 11.696218490600586, 12.0807523727417, 13.371685028076172, 14.749595642089844, 15.541550636291504, 16.631061553955078, 18.324838638305664, 20.105594635009766, 20.998260498046875, 22.403636932373047, 23.708303451538086, 25.054170608520508, 26.88070297241211, 28.313547134399414, 28.981903076171875)","(-0.5453467965126038, -0.8673008680343628, 0.05455385521054268, -0.05522499233484268, 0.03787130489945412, -0.2716187536716461, -0.17852246761322021, -1.0206077098846436, -0.8973102569580078, -0.8352780342102051, -0.6787113547325134, -0.6788071990013123, -0.5769861340522766, -0.5555097460746765, 0.23355570435523987, -0.4905053377151489, -0.45685258507728577, -0.42425450682640076)","(0.18935653567314148, -0.05560849979519844, 0.8658627271652222, -0.8666297197341919, -0.7272249460220337, 0.4532092809677124, -1.0819687843322754, -0.14640375971794128, -0.07660550624132156, -0.03585789352655411, 0.07545498013496399, 0.0755508616566658, 0.1621275395154953, 0.18091937899589539, 1.2159086465835571, 0.2383495420217514, 0.26797544956207275, 0.2996147572994232)","(0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.009155552834272385, 0.0)","(-28.754539489746094, -23.8410587310791, -21.83904457092285, -39.6404914855957, -41.38615036010742, -33.32011032104492, -25.99566650390625, -13.507492065429688, -3.756828546524048, -13.147374153137207, -8.325448989868164, -16.27246856689453, -11.517685890197754, -11.325418472290039, 23.902095794677734, -9.085360527038574, -8.954131126403809, -15.161595344543457)","(-35.953857421875, -41.44108581542969, -3.241065740585327, -22.040468215942383, -29.78606605529785, -29.12076187133789, 0.6012146472930908, -37.10745620727539, -23.355815887451172, -30.146183013916016, -17.926572799682617, -25.870540618896484, -18.918424606323242, -18.326364517211914, 53.300575256347656, -14.88692855834961, -12.753684997558594, -17.361980438232422)","(0.037690360099077225, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.12512588500976562, 0.02075258642435074, 0.05081331729888916, 0.16891995072364807, 0.011291848495602608, 0.037690360099077225, 0.006256294436752796, 0.05081331729888916, 0.027924437075853348, 0.027924437075853348, 0.027924437075853348, 0.06866664439439774, 0.015259254723787308, 0.037690360099077225)","(0.019531846046447754, 0.021820735186338425, 0.01739555038511753, 0.027466658502817154, 0.03082369454205036, 0.015564439818263054, 0.021820735186338425, 0.03463850915431976, 0.01235999632626772, 0.019531846046447754, 0.009765923023223877, 0.021820735186338425, 0.01739555038511753, 0.01739555038511753, 0.01739555038511753, 0.02456740103662014, 0.01388592179864645, 0.019531846046447754)","(6.103701889514923e-05, 0.00015259254723787308, 4.577776417136192e-05, 9.155552834272385e-05, 0.00012207403779029846, 3.0518509447574615e-05, 6.103701889514923e-05, 0.0005188146606087685, 4.577776417136192e-05, 0.00010681478306651115, 1.5259254723787308e-05, 0.00010681478306651115, 6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 6.103701889514923e-05)","(20.799999237060547, 19.600000381469727, 21.700000762939453, 17.899999618530273, 16.100000381469727, 22.200000762939453, 19.899999618530273, 15.899999618530273, 24.299999237060547, 20.600000381469727, 26.399999618530273, 19.799999237060547, 21.899999618530273, 21.100000381469727, 21.899999618530273, 18.899999618530273, 23.200000762939453, 20.100000381469727)"
2023/08/08/18:22:24.470918,20,"(1, 1, 1, 1, 1)","(10.00701904296875, 13.499862670898438, 14.35590648651123, 25.12283706665039, 25.365459442138672)","(0.05311570689082146, -0.17804308235645294, -0.04985589534044266, 0.0064237406477332115, -0.1510058492422104)","(-0.17094820737838745, 0.0462125800549984, 0.17401625216007233, -0.21907831728458405, 0.0722910538315773)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0)","(-25.53788948059082, -27.8176212310791, -40.67201614379883, -0.3509628474712372, 14.377269744873047)","(-19.33957862854004, -35.019989013671875, -33.47270202636719, 11.447492599487305, 10.174871444702148)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.3231910169124603, 0.3231910169124603)","(0.00030518509447574615, 0.0025940733030438423, 0.008697775192558765, 0.005798516795039177, 0.005798516795039177)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 6.103701889514923e-05, 6.103701889514923e-05)","(36.5, 26.600000381469727, 20.899999618530273, 22.399999618530273, 22.899999618530273)"
2023/08/08/18:22:24.512596,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34070873260498, 9.183019638061523, 10.112308502197266, 11.737419128417969, 13.385417938232422, 14.78164005279541, 15.541550636291504, 16.70888328552246, 18.489639282226562, 20.133060455322266, 20.998260498046875, 21.8405704498291, 23.671682357788086, 25.067903518676758, 26.67928123474121, 27.718435287475586, 28.24488067626953, 28.725547790527344, 29.902034759521484)","(-0.5464973449707031, -0.8580008149147034, 0.05330745875835419, -0.06001883000135422, -0.27382391691207886, -1.077079176902771, -1.0286613702774048, -0.8963515162467957, -0.7467837929725647, -0.6753556728363037, -0.6580019593238831, -0.6048862338066101, -0.564138650894165, 0.23326806724071503, -0.4852321147918701, -0.4486072063446045, -1.0556986331939697, -0.4361432194709778, -0.43403393030166626)","(0.18839776515960693, -0.04956826567649841, 0.8638492822647095, -0.874108076095581, 0.45023709535598755, -0.17679667472839355, -0.15148521959781647, -0.07603023946285248, 0.025119701400399208, 0.078139528632164, 0.09137051552534103, 0.13748721778392792, 0.17334511876106262, 1.2151416540145874, 0.24333512783050537, 0.2759332060813904, -0.16692137718200684, 0.28887656331062317, 0.29079410433769226)","(0.004577776417136192, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, -0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0)","(-28.974273681640625, -24.924467086791992, -21.78411293029785, -40.137943267822266, -33.76262664794922, 0.8301034569740295, -12.491226196289062, -3.784295082092285, -15.076143264770508, -9.341715812683105, -15.170750617980957, -18.085268020629883, -9.768975257873535, 23.899044036865234, -10.132144927978516, -14.951017379760742, 4.562517166137695, -9.021271705627441, -10.077211380004883)","(-36.173587799072266, -42.52449035644531, -3.1830804347991943, -22.540971755981445, -29.56328010559082, -25.76677703857422, -36.49098205566406, -23.383281707763672, -27.277442932128906, -18.939786911010742, -24.771873474121094, -26.68538475036621, -16.968290328979492, 53.09915542602539, -15.732291221618652, -18.350780487060547, -21.234779357910156, -11.819818496704102, -12.677389144897461)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.09277626872062683, 0.027924437075853348, 0.05081331729888916, 0.16891995072364807, 0.011291848495602608, 0.02075258642435074, 0.004577776417136192, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.09277626872062683, 0.037690360099077225, 0.05081331729888916, 0.02075258642435074, 0.027924437075853348)","(0.019531846046447754, 0.02456740103662014, 0.019531846046447754, 0.03082369454205036, 0.019531846046447754, 0.02456740103662014, 0.03891110047698021, 0.01388592179864645, 0.01739555038511753, 0.009765923023223877, 0.021820735186338425, 0.02456740103662014, 0.021820735186338425, 0.01739555038511753, 0.03082369454205036, 0.021820735186338425, 0.02456740103662014, 0.01739555038511753, 0.019531846046447754)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 9.155552834272385e-05, 4.577776417136192e-05, 0.00027466658502817154, 0.0005340739153325558, 4.577776417136192e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 7.629627361893654e-05, 9.155552834272385e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 0.00012207403779029846, 6.103701889514923e-05, 0.0002441480755805969, 4.577776417136192e-05, 4.577776417136192e-05)","(21.799999237060547, 19.5, 21.5, 17.600000381469727, 21.399999618530273, 19.899999618530273, 15.600000381469727, 24.100000381469727, 22.5, 27.200000762939453, 20.899999618530273, 19.200000762939453, 20.899999618530273, 22.100000381469727, 17.299999237060547, 20.5, 19.0, 22.5, 21.299999237060547)"
2023/08/08/18:22:24.551037,20,"(1, 1, 1, 1, 1)","(10.016175270080566, 13.499862670898438, 14.35132884979248, 25.14572525024414, 25.383769989013672)","(0.05321158096194267, -0.17957711219787598, -0.048993006348609924, 0.0064237406477332115, -0.1511017233133316)","(-0.17094820737838745, 0.044774431735277176, 0.17487914860248566, -0.21898244321346283, 0.0722910538315773)","(0.0, 0.0, 0.0, 0.0, 0.0)","(-25.641651153564453, -28.131961822509766, -40.989410400390625, -0.317392498254776, 14.35285472869873)","(-19.443342208862305, -35.33433151245117, -33.79009246826172, 11.478011131286621, 10.153508186340332)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.3231910169124603, 0.3231910169124603)","(0.00030518509447574615, 0.0028992583975195885, 0.007782219909131527, 0.005188146606087685, 0.005188146606087685)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 6.103701889514923e-05, 6.103701889514923e-05)","(36.5, 25.399999618530273, 20.399999618530273, 22.5, 22.899999618530273)"
2023/08/08/18:22:24.593148,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.21048641204834, 10.116886138916016, 11.700796127319336, 13.417462348937988, 14.77706241607666, 16.631061553955078, 18.86043930053711, 20.059816360473633, 21.8405704498291, 22.43110466003418, 23.09946060180664, 25.067903518676758, 26.88070297241211, 28.533281326293945)","(-0.5500447750091553, -0.8621234893798828, 0.05417035147547722, -0.05829304829239845, -0.2710435092449188, -0.17881008982658386, -0.8975020051002502, -0.8102542161941528, -0.6764103174209595, -0.603256344795227, -0.5743974447250366, -0.6155285835266113, 0.23336395621299744, -0.49529916048049927, -0.4409370720386505)","(0.18513795733451843, -0.052252814173698425, 0.8652874231338501, -0.8714235424995422, 0.4537845253944397, -1.0824482440948486, -0.07670138031244278, -0.01744956336915493, 0.07737251371145248, 0.13911712169647217, 0.16433270275592804, 0.12837892770767212, 1.2154291868209839, 0.23393921554088593, 0.28360334038734436)","(0.0, 0.0, 0.0, 0.013733329251408577, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, 0.03662221133708954, 0.0, 0.0, 0.0)","(-29.081087112426758, -24.771873474121094, -21.80242347717285, -38.87752914428711, -34.86434555053711, -25.852230072021484, -3.3570361137390137, -14.798425674438477, -10.34882640838623, -14.923551559448242, -13.052766799926758, -14.520707130432129, 23.9906005859375, -8.578753471374512, -8.972441673278809)","(-36.28040313720703, -42.37189865112305, -3.2013916969299316, -21.277503967285156, -30.66499900817871, 0.7446516156196594, -23.157445907592773, -30.600910186767578, -19.949949264526367, -23.523666381835938, -20.45350456237793, -23.520614624023438, 53.190711975097656, -14.178899765014648, -12.173833847045898)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.037690360099077225, 0.037690360099077225, 0.011291848495602608, 0.16891995072364807, 0.00839259009808302, 0.027924437075853348, 0.027924437075853348, 0.05081331729888916, 0.02075258642435074, 0.037690360099077225, 0.02075258642435074)","(0.016174810007214546, 0.020294809713959694, 0.016174810007214546, 0.022736290469765663, 0.018005920574069023, 0.018005920574069023, 0.01144444104284048, 0.032044436782598495, 0.010223700664937496, 0.016174810007214546, 0.016174810007214546, 0.020294809713959694, 0.01434369944036007, 0.018005920574069023, 0.01434369944036007)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00030518509447574615, 3.0518509447574615e-05, 6.103701889514923e-05, 6.103701889514923e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 4.577776417136192e-05)","(21.600000381469727, 20.0, 21.700000762939453, 18.5, 20.200000762939453, 20.100000381469727, 24.600000381469727, 15.699999809265137, 25.299999237060547, 22.0, 21.5, 19.399999618530273, 22.0, 20.100000381469727, 22.5)"
2023/08/08/18:22:24.620741,20,"(1, 1, 1, 1, 1)","(10.0115966796875, 13.499862670898438, 14.34675121307373, 25.12741470336914, 25.365459442138672)","(0.05321158096194267, -0.17871421575546265, -0.05215694010257721, 0.006327863782644272, -0.1510058492422104)","(-0.17085231840610504, 0.045541442930698395, 0.1720028519630432, -0.21917419135570526, 0.0722910538315773)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0)","(-25.55925178527832, -27.942747116088867, -40.3576774597168, -0.27466657757759094, 14.33454418182373)","(-19.357891082763672, -35.14206314086914, -33.55815124511719, 11.520737648010254, 10.135196685791016)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.3231910169124603, 0.29801324009895325)","(0.00030518509447574615, 0.0033570360392332077, 0.007629627361893654, 0.006256294436752796, 0.0050355540588498116)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 6.103701889514923e-05, 4.577776417136192e-05)","(36.5, 25.899999618530273, 21.600000381469727, 22.600000381469727, 23.0)"
2023/08/08/18:22:24.671977,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34070873260498, 9.22879695892334, 10.116886138916016, 11.723685264587402, 12.071596145629883, 13.371685028076172, 14.758750915527344, 16.644794464111328, 18.512527465820312, 20.19257164001465, 20.998260498046875, 21.9962158203125, 23.223060607910156, 25.063325881958008, 26.912748336791992, 28.359325408935547, 29.879146575927734)","(-0.5488942265510559, -0.8518646955490112, 0.054266225546598434, -0.05282807722687721, 0.032789841294288635, -0.27257752418518066, -0.17852246761322021, -0.8950092196464539, -0.7405518293380737, -0.6741092801094055, -0.6722875833511353, -0.6027769446372986, -0.608433723449707, 0.2337474524974823, -0.48427334427833557, -0.4493741989135742, -0.4315411448478699)","(0.1861926019191742, -0.047363102436065674, 0.8652874231338501, -0.8629863858222961, 0.8405512571334839, 0.45148348808288574, -1.0819687843322754, -0.07516735047101974, 0.028954770416021347, 0.07929005473852158, 0.0807282030582428, 0.13959650695323944, 0.13384391367435455, 1.2164838314056396, 0.24429389834403992, 0.27507030963897705, 0.29328688979148865)","(0.004577776417136192, 0.013733329251408577, 0.0, 0.0, 0.004577776417136192, 0.009155552834272385, 0.0, 0.0, 0.0, 0.009155552834272385, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192)","(-28.959012985229492, -25.174718856811523, -21.75969696044922, -40.052490234375, -40.4370231628418, -34.22040557861328, -26.01092529296875, -3.8026063442230225, -14.178899765014648, -11.65196704864502, -13.977477073669434, -13.843195915222168, -10.803552627563477, 23.935667037963867, -7.181005477905273, -6.793420314788818, -10.0924711227417)","(-36.161380767822266, -42.37495040893555, -3.158665657043457, -22.45246696472168, -23.8380069732666, -30.02105712890625, 0.5859553813934326, -23.401592254638672, -26.17877769470215, -21.051668167114258, -23.377178192138672, -22.644733428955078, -19.602039337158203, 53.33414840698242, -12.579730033874512, -10.394604682922363, -12.692647933959961)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.12512588500976562, 0.027924437075853348, 0.037690360099077225, 0.015259254723787308, 0.02075258642435074, 0.00839259009808302, 0.02075258642435074, 0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.06866664439439774, 0.015259254723787308, 0.06866664439439774)","(0.017700735479593277, 0.02227851189672947, 0.017700735479593277, 0.025025177747011185, 0.031434066593647, 0.017700735479593277, 0.0198370311409235, 0.014038514345884323, 0.0158696249127388, 0.011139255948364735, 0.0158696249127388, 0.017700735479593277, 0.0198370311409235, 0.017700735479593277, 0.025025177747011185, 0.014038514345884323, 0.025025177747011185)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 0.00012207403779029846, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 7.629627361893654e-05, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 9.155552834272385e-05)","(21.5, 19.100000381469727, 21.700000762939453, 18.799999237060547, 16.700000762939453, 21.0, 20.200000762939453, 23.899999618530273, 22.299999237060547, 25.5, 22.200000762939453, 21.600000381469727, 20.799999237060547, 21.899999618530273, 18.700000762939453, 23.799999237060547, 18.600000381469727)"
2023/08/08/18:22:24.700993,20,"(1, 1, 1, 1, 1)","(10.020752906799316, 13.499862670898438, 14.268929481506348, 25.13199234008789, 25.370037078857422)","(0.05311570689082146, -0.17861834168434143, -0.05033528059720993, 0.0064237406477332115, -0.1510058492422104)","(-0.17094820737838745, 0.04563732072710991, 0.17363275587558746, -0.21907831728458405, 0.0722910538315773)","(0.0, 0.004577776417136192, 0.0, 0.0, 0.0)","(-25.56230354309082, -27.875606536865234, -40.67506790161133, -0.22888882458209991, 14.374217987060547)","(-19.360942840576172, -35.07492446899414, -33.47270202636719, 11.56956672668457, 10.171818733215332)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.3231910169124603, 0.3231910169124603)","(0.00030518509447574615, 0.0030518509447574615, 0.00839259009808302, 0.005645924247801304, 0.005645924247801304)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 6.103701889514923e-05, 6.103701889514923e-05)","(36.29999923706055, 25.799999237060547, 20.899999618530273, 22.5, 22.899999618530273)"
